Candidate ID,Name,Number of characters in Original Name,Month of Birth,Year of Birth,Gender,State (Location),10th percentage,12th percentage,10th Completion Year,12th Completion year,Degree of study,Specialization in study,College percentage,Year of Completion of college,English 1,English 2,English 3,English 4,Quantitative Ability 1,Quantitative Ability 2,Quantitative Ability 3,Quantitative Ability 4,Domain Skills 1,Domain Skills 2,Domain Test 3,Domain Test 4,Analytical Skills 1,Analytical Skills 2,Analytical Skills 3,Performance
209,VnJ,9,MAR,Y6,A,J,79.65,75.17,Y14,Y16,X,L,70.5,Y20,37.7358490566038,65.6050955414013,66.0606060606061,57.055214723926404,49.1803278688525,72.45508982035929,51.9553072625698,52.6011560693642,30.357142857142897,68.3453237410072,36.551724137931,50.3649635036496,81.8181818181818,83.5443037974683,81.60919540229891,BP
537,KnK,23,MAY,Y7,A,E,87.6,88.2,Y14,Y16,X,J,69.3,Y20,96.2264150943396,92.3566878980892,95.15151515151506,77.9141104294479,47.3770491803279,74.85029940119759,60.8938547486034,66.4739884393064,65.89285714285711,91.3669064748202,72.4137931034483,72.26277372262771,56.363636363636395,67.0886075949367,50.574712643678204,LP
1059,PiG,13,JUL,Y8,B,S,77.8,74.4,Y14,Y16,X,B,67.9,Y20,66.0377358490566,89.8089171974522,60.0,61.963190184049104,49.1803278688525,52.095808383233496,68.7150837988827,64.16184971098271,44.6428571428571,64.0287769784173,57.241379310344804,64.963503649635,36.363636363636395,70.8860759493671,19.5402298850575,MP
989,GpV,15,MAR,Y6,A,M,75.3,77.6,Y13,Y15,X,G,74.7,Y20,79.24528301886791,92.3566878980892,85.4545454545455,81.59509202453991,57.3770491803279,80.8383233532934,68.7150837988827,57.2254335260116,64.28571428571429,78.41726618705042,75.1724137931035,70.80291970802921,83.6363636363636,83.5443037974683,88.5057471264368,BP
246,AtS,13,FEB,Y8,A,J,85.0,89.0,Y14,Y16,X,B,73.49,Y20,73.5849056603774,82.16560509554141,83.030303030303,80.3680981595092,68.8524590163934,79.6407185628743,74.30167597765359,60.693641618497104,48.21428571428571,64.0287769784173,58.6206896551724,72.26277372262771,76.3636363636364,88.6075949367089,72.4137931034483,BP
800,FaS,17,MAY,Y7,B,N,80.4,79.5,Y14,Y16,X,J,66.63,Y20,81.13207547169809,80.8917197452229,87.8787878787879,80.3680981595092,49.016393442623,66.4670658682635,66.4804469273743,56.0693641618497,46.428571428571395,79.85611510791371,64.13793103448279,56.2043795620438,87.2727272727273,84.8101265822785,50.574712643678204,BP
102,SaS,10,OCT,Y7,B,E,77.92,84.5,Y14,Y16,X,B,70.0,Y20,22.6415094339623,68.1528662420382,56.363636363636395,49.69325153374229,40.9836065573771,60.47904191616771,55.3072625698324,60.693641618497104,46.428571428571395,71.2230215827338,53.1034482758621,70.80291970802921,38.1818181818182,40.5063291139241,35.632183908045995,LP
133,AhM,11,OCT,Y7,A,J,84.0,77.0,Y14,Y16,X,B,71.0,Y20,45.2830188679245,57.9617834394904,68.4848484848485,68.0981595092025,45.90163934426229,60.47904191616771,49.720670391061496,65.3179190751445,51.78571428571429,59.71223021582729,62.758620689655196,83.941605839416,58.1818181818182,50.6329113924051,60.9195402298851,BP
872,PaD,18,MAR,Y7,B,N,88.4,89.5,Y14,Y16,X,J,64.28,Y20,26.415094339622602,71.9745222929936,53.9393939393939,52.1472392638037,49.1803278688525,66.4670658682635,60.8938547486034,58.381502890173394,67.85714285714289,81.294964028777,73.79310344827591,69.3430656934307,65.4545454545455,89.87341772151899,59.77011494252871,BP
347,JhM,13,MAY,Y7,A,D,78.33,91.83,Y14,Y16,X,B,70.95,Y20,69.811320754717,60.5095541401274,67.2727272727273,80.3680981595092,47.5409836065574,66.4670658682635,65.3631284916201,61.849710982659,51.78571428571429,82.7338129496403,57.241379310344804,59.1240875912409,54.5454545454546,53.1645569620253,54.0229885057471,BP
272,PyR,13,SEP,Y6,B,D,84.2,78.0,Y13,Y15,X,E,72.3,Y20,71.69811320754721,79.6178343949045,80.6060606060606,64.4171779141104,34.4262295081967,58.08383233532929,62.0111731843575,61.849710982659,37.5,64.0287769784173,50.3448275862069,57.664233576642296,80.0,91.1392405063291,72.4137931034483,BP
210,VhA,12,NOV,Y6,A,D,96.5,94.33,Y14,Y16,X,K,82.65,Y20,28.3018867924528,59.235668789808905,36.96969696969704,38.65030674846626,50.8196721311475,31.886227544910163,32.40223463687147,34.104046242774615,41.0714285714286,31.654676258992602,26.206896551724203,37.95620437956215,65.45100025322868,65.8227848101266,74.7126436781609,BP
256,AdM,16,JUN,Y8,A,B,86.6,84.2,Y14,Y16,X,B,71.1,Y20,39.622641509434,56.687898089172,67.2727272727273,63.1901840490798,39.344262295082004,53.29341317365271,54.18994413407821,75.7225433526012,32.1428571428571,52.5179856115108,50.3448275862069,59.1240875912409,69.0909090909091,60.759493670886094,72.4137931034483,BP
405,EhB,21,NOV,Y7,B,D,91.0,73.5,Y14,Y16,X,B,82.2,Y20,69.811320754717,89.8089171974522,58.787878787878796,73.0061349693252,16.3934426229508,58.08383233532929,50.837988826815604,53.757225433526,37.5,59.71223021582729,50.3448275862069,73.72262773722629,36.363636363636395,53.1645569620253,44.8275862068966,LP
324,BaA,13,JUN,Y7,B,E,77.67,86.67,Y14,Y16,X,B,78.22,Y20,43.3962264150943,65.6050955414013,68.4848484848485,55.828220858895705,49.1803278688525,68.8622754491018,58.659217877095,54.913294797687904,28.571428571428598,62.589928057554,39.3103448275862,50.3649635036496,67.2727272727273,68.3544303797468,65.51724137931039,BP
542,JnB,9,OCT,Y7,A,A,86.67,92.67,Y14,Y16,X,G,72.0,Y20,26.415094339622602,68.1528662420382,53.9393939393939,54.601226993865005,57.3770491803279,61.6766467065868,75.41899441340779,66.4739884393064,35.7142857142857,51.079136690647495,51.7241379310345,75.1824817518248,29.0909090909091,67.0886075949367,48.2758620689655,BP
580,AtM,9,JUL,Y7,A,B,88.0,76.8,Y13,Y15,X,J,77.8,Y20,66.0377358490566,91.08280254777071,58.787878787878796,80.3680981595092,54.09836065573771,53.29341317365271,74.30167597765359,72.2543352601156,71.4285714285714,87.0503597122302,75.1724137931035,73.72262773722629,70.9090909090909,79.746835443038,52.8735632183908,BP
1010,ZnA,12,AUG,Y7,A,N,72.0,67.23,Y14,Y17,X,B,62.26,Y20,67.9245283018868,82.16560509554141,66.0606060606061,86.5030674846626,29.5081967213115,54.491017964071894,48.603351955307296,54.913294797687904,25.0,48.2014388489209,36.551724137931,60.58394160583939,47.2727272727273,50.6329113924051,47.1264367816092,LP
1111,RiB,16,JUN,Y7,B,N,89.0,77.0,Y14,Y16,X,J,66.06,Y20,67.9245283018868,77.0700636942675,78.1818181818182,81.59509202453991,63.9344262295082,83.2335329341317,69.8324022346369,66.4739884393064,91.07142857142858,95.68345323741009,88.9655172413793,81.021897810219,89.0909090909091,91.1392405063291,86.20689655172409,BP
802,CaS,21,NOV,Y7,B,N,89.06,75.67,Y14,Y16,X,J,56.41,Y20,33.9622641509434,69.4267515923567,53.9393939393939,59.509202453987704,47.3770491803279,67.66467065868261,56.4245810055866,65.3179190751445,28.571428571428598,49.6402877697842,46.2068965517241,60.58394160583939,36.363636363636395,62.0253164556962,43.678160919540204,LP
892,SiM,13,MAR,Y8,B,N,81.0,75.67,Y14,Y16,X,J,63.26,Y20,56.6037735849057,66.8789808917198,74.5454545454546,68.0981595092025,26.2295081967213,56.8862275449102,47.4860335195531,47.976878612716796,55.3571428571429,78.41726618705042,57.241379310344804,73.72262773722629,40.0,64.5569620253165,41.3793103448276,MP
655,AhM,13,SEP,Y7,A,N,80.33,88.8,Y14,Y16,X,J,73.6,Y20,96.2264150943396,89.8089171974522,95.15151515151506,74.2331288343558,45.482695810564664,85.6287425149701,55.3072625698324,80.34682080924858,78.5714285714286,89.9280575539569,79.3103448275862,72.26277372262771,98.1818181818182,92.4050632911392,82.7586206896552,BP
607,UiK,11,APR,Y8,B,B,76.0,85.0,Y14,Y16,X,J,80.4,Y20,58.490566037735796,89.8089171974522,78.1818181818182,58.2822085889571,52.4590163934426,77.2455089820359,70.94972067039109,64.16184971098271,89.2857142857143,89.9280575539569,87.5862068965517,83.941605839416,69.0909090909091,84.8101265822785,64.367816091954,BP
98,MkK,11,NOV,Y6,A,B,72.0,64.46,Y13,Y15,X,B,65.85,Y20,33.9622641509434,63.057324840764295,60.0,60.736196319018404,65.57377049180329,79.6407185628743,63.1284916201117,83.8150289017341,57.1428571428571,79.85611510791371,68.2758620689655,64.963503649635,69.0909090909091,81.01265822784809,60.9195402298851,MP
588,KiM,12,AUG,Y8,B,B,88.0,80.6,Y14,Y16,X,G,69.97,Y20,64.1509433962264,65.6050955414013,78.1818181818182,61.963190184049104,49.016393442623,64.0718562874252,67.5977653631285,66.4739884393064,66.0714285714286,82.7338129496403,68.2758620689655,79.5620437956204,70.9090909090909,87.34177215189871,43.678160919540204,BP
269,KrR,19,APR,Y6,A,Q,86.0,67.8,Y12,Y14,X,B,76.95,Y20,69.811320754717,83.4394904458599,60.0,85.27607361963192,47.5409836065574,61.6766467065868,63.1284916201117,64.16184971098271,58.928571428571395,74.10071942446041,58.6206896551724,89.7810218978102,81.8181818181818,83.5443037974683,81.60919540229891,BP
103,KaD,14,OCT,Y7,B,A,89.2,92.8,Y14,Y16,X,C,85.5,Y20,45.2830188679245,70.7006369426752,72.1212121212121,60.736196319018404,36.065573770491795,58.08383233532929,55.3072625698324,60.693641618497104,23.214285714285698,42.4460431654676,53.1034482758621,54.7445255474453,65.45100025322868,70.8860759493671,54.0229885057471,MP
28,AhS,12,MAR,Y8,A,F,81.0,72.0,Y14,Y16,X,B,79.28,Y20,62.2641509433962,88.5350318471338,75.7575757575758,66.8711656441718,36.065573770491795,54.491017964071894,55.3072625698324,56.0693641618497,35.7142857142857,53.9568345323741,71.0344827586207,50.3649635036496,47.2727272727273,73.4177215189874,35.632183908045995,BP
831,SiS,13,JUL,Y7,B,M,78.0,82.0,Y14,Y16,X,J,75.8,Y20,43.3962264150943,61.7834394904459,63.636363636363605,64.4171779141104,44.2622950819672,60.47904191616771,67.5977653631285,56.0693641618497,58.928571428571395,76.9784172661871,57.241379310344804,78.1021897810219,56.363636363636395,51.8987341772152,62.0689655172414,BP
525,SaA,16,JUL,Y7,B,E,96.32,92.3,Y14,Y16,X,G,74.7,Y20,71.50943396226421,68.1528662420382,81.8181818181818,85.27607361963192,45.7377049180328,53.29341317365271,75.41899441340779,69.9421965317919,71.4285714285714,75.5395683453237,80.6896551724138,81.021897810219,61.8181818181818,77.2151898734177,68.9655172413793,BP
862,SaV,13,JAN,Y8,B,I,79.11,79.0,Y14,Y16,X,G,83.3,Y20,79.24528301886791,59.235668789808905,83.030303030303,58.2822085889571,75.4098360655738,86.82634730538919,68.7150837988827,86.1271676300578,83.9285714285714,88.4892086330935,80.6896551724138,89.7810218978102,96.3636363636364,79.746835443038,82.7586206896552,BP
645,VlK,14,OCT,Y7,A,E,88.16,86.5,Y14,Y16,X,G,71.64,Y20,22.6415094339623,47.7707006369427,51.5151515151515,59.509202453987704,37.7049180327869,60.47904191616771,57.541899441340796,59.537572254335295,71.4285714285714,92.8057553956835,65.51724137931039,82.4817518248175,58.1818181818182,72.1518987341772,48.2758620689655,BP
217,KyS,15,SEP,Y7,A,J,89.4,81.6,Y14,Y16,X,B,74.45,Y20,71.69811320754721,77.0700636942675,79.3939393939394,84.04907975460121,59.016393442623,71.25748502994009,72.0670391061452,58.381502890173394,42.8571428571429,56.834532374100704,58.6206896551724,72.26277372262771,67.2727272727273,70.8860759493671,72.4137931034483,BP
1028,NlT,12,APR,Y7,A,T,82.0,72.4,Y14,Y16,X,L,71.33,Y20,67.9245283018868,70.7006369426752,78.1818181818182,80.3680981595092,37.7049180327869,52.095808383233496,55.3072625698324,65.3179190751445,37.5,69.7841726618705,51.7241379310345,51.8248175182482,63.636363636363605,58.22784810126579,67.816091954023,BP
753,RaK,16,AUG,Y8,A,C,89.67,97.2,Y14,Y16,X,G,89.25,Y20,32.0754716981132,50.3184713375796,55.151515151515206,64.4171779141104,44.2622950819672,61.6766467065868,65.3631284916201,57.2254335260116,62.5,74.10071942446041,68.2758620689655,78.1021897810219,54.5454545454546,87.34177215189871,34.482758620689694,BP
1208,AnS,13,MAY,Y7,A,D,86.4,82.8,Y14,Y16,X,B,71.5,Y20,49.0566037735849,63.057324840764295,55.151515151515206,69.3251533742331,50.8196721311475,67.66467065868261,63.1284916201117,51.44508670520229,42.8571428571429,53.9568345323741,55.8620689655172,76.6423357664234,47.2727272727273,83.5443037974683,35.632183908045995,BP
1030,SyM,24,JUL,Y8,A,Q,81.29,75.11,Y14,Y16,X,L,74.11,Y20,60.377358490565996,83.4394904458599,63.636363636363605,74.2331288343558,50.8196721311475,60.47904191616771,68.7150837988827,53.757225433526,39.2857142857143,45.3237410071943,57.241379310344804,63.503649635036496,70.9090909090909,58.22784810126579,77.01149425287359,BP
1106,AyB,12,FEB,Y7,A,N,89.06,86.33,Y14,Y16,X,B,60.07,Y20,100.0,92.3566878980892,95.15151515151506,68.0981595092025,65.57377049180329,83.2335329341317,72.0670391061452,53.757225433526,28.571428571428598,49.6402877697842,48.9655172413793,57.664233576642296,76.3636363636364,48.1012658227848,88.5057471264368,MP
1212,RhK,16,JUN,Y7,A,D,85.0,84.0,Y14,Y16,X,B,64.1,Y20,58.490566037735796,73.24840764331209,64.8484848484849,74.2331288343558,54.09836065573771,76.0479041916168,47.4860335195531,76.878612716763,51.78571428571429,65.4676258992806,68.2758620689655,69.3430656934307,48.9090909090909,88.6075949367089,40.2298850574713,BP
852,SaS,13,JUN,Y6,B,I,84.56,75.58,Y14,Y16,X,G,83.13,Y20,66.0377358490566,80.8917197452229,64.8484848484849,86.5030674846626,57.3770491803279,77.2455089820359,73.1843575418994,76.878612716763,53.571428571428605,76.9784172661871,61.3793103448276,69.3430656934307,63.636363636363605,79.746835443038,41.3793103448276,BP
1079,DaS,11,APR,Y8,B,N,80.26,72.5,Y14,Y16,X,B,57.68,Y20,62.2641509433962,70.7006369426752,68.4848484848485,81.59509202453991,44.09836065573771,67.66467065868261,65.3631284916201,56.0693641618497,39.2857142857143,71.2230215827338,48.9655172413793,50.3649635036496,87.2727272727273,88.6075949367089,83.9080459770115,MP
988,AlS,10,APR,Y6,A,M,78.0,76.4,Y12,Y14,X,B,90.6,Y20,54.7169811320755,56.687898089172,51.5151515151515,80.3680981595092,81.96721311475409,82.0359281437126,84.3575418994413,87.2832369942197,23.214285714285698,43.8848920863309,58.6206896551724,50.3649635036496,78.1818181818182,91.1392405063291,70.1149425287356,MP
1116,MlG,12,NOV,Y7,A,N,70.8,77.17,Y14,Y16,X,J,63.81,Y20,56.6037735849057,69.4267515923567,64.8484848484849,73.0061349693252,50.8196721311475,68.8622754491018,69.8324022346369,57.2254335260116,85.71428571428571,89.9280575539569,83.448275862069,82.4817518248175,54.5454545454546,60.759493670886094,51.7241379310345,BP
1239,SmA,13,DEC,Y7,A,A,82.4,89.33,Y14,Y16,X,G,78.39,Y20,77.3584905660377,92.3566878980892,76.969696969697,61.963190184049104,45.90163934426229,61.6766467065868,64.2458100558659,72.2543352601156,44.6428571428571,56.834532374100704,58.6206896551724,82.4817518248175,61.8181818181818,88.6075949367089,49.425287356321796,BP
450,AaA,12,JUL,Y7,B,D,84.5,76.2,Y14,Y16,X,B,73.5,Y20,90.5660377358491,64.33121019108279,73.3333333333333,92.638036809816,44.2622950819672,56.8862275449102,59.77653631284921,67.6300578034682,51.78571428571429,72.6618705035971,58.6206896551724,73.72262773722629,67.2727272727273,63.2911392405063,77.01149425287359,MP
632,KlA,12,APR,Y7,B,E,63.0,74.66,Y13,Y16,X,J,68.33,Y20,39.622641509434,63.057324840764295,52.7272727272727,69.3251533742331,30.983606557377,50.8982035928144,57.541899441340796,52.6011560693642,44.6428571428571,56.834532374100704,55.8620689655172,75.1824817518248,67.2727272727273,77.2151898734177,62.0689655172414,LP
67,NyJ,9,MAR,Y6,B,H,83.63,94.67,Y13,Y15,X,B,85.9,Y20,43.3962264150943,64.33121019108279,64.8484848484849,63.1901840490798,29.5081967213115,60.47904191616771,47.4860335195531,54.913294797687904,50.0,72.6618705035971,65.51724137931039,59.1240875912409,70.9090909090909,78.48101265822791,67.816091954023,BP
1063,VaC,11,FEB,Y8,A,N,80.53,75.83,Y14,Y16,X,C,66.31,Y20,71.69811320754721,89.8089171974522,78.1818181818182,68.0981595092025,52.4590163934426,66.4670658682635,64.2458100558659,60.693641618497104,69.64285714285711,82.7338129496403,58.6206896551724,94.1605839416058,49.0909090909091,60.759493670886094,44.8275862068966,BP
1126,ShS,12,NOV,Y6,B,M,86.2,80.4,Y13,Y15,X,L,92.7,Y20,54.7169811320755,75.79617834394901,66.0606060606061,68.0981595092025,18.032786885245898,49.7005988023952,43.01675977653629,66.4739884393064,26.785714285714302,58.273381294964,36.551724137931,51.8248175182482,70.9090909090909,60.759493670886094,77.01149425287359,BP
55,AnH,12,AUG,Y8,A,A,80.55,89.25,Y14,Y16,X,B,77.67,Y20,13.207547169811301,49.04458598726111,49.0909090909091,57.055214723926404,39.344262295082004,55.68862275449099,57.541899441340796,59.537572254335295,48.21428571428571,76.9784172661871,50.3448275862069,73.72262773722629,61.8181818181818,60.759493670886094,65.51724137931039,BP
245,MjD,10,NOV,Y7,A,E,73.28,80.33,Y14,Y16,X,B,64.07,Y20,64.1509433962264,71.9745222929936,68.4848484848485,77.9141104294479,40.9836065573771,67.66467065868261,60.8938547486034,51.44508670520229,37.5,69.7841726618705,50.3448275862069,50.3649635036496,63.636363636363605,81.01265822784809,51.7241379310345,BP
124,AnS,15,OCT,Y6,A,D,85.0,79.75,Y13,Y15,X,B,78.0,Y20,77.3584905660377,78.343949044586,81.8181818181818,88.95705521472391,50.8196721311475,70.059880239521,59.77653631284921,53.757225433526,39.2857142857143,81.294964028777,47.5862068965517,54.7445255474453,54.5454545454546,58.22784810126579,51.7241379310345,BP
237,AaK,12,MAR,Y6,A,N,87.73,85.5,Y13,Y15,X,B,70.1,Y20,84.9056603773585,91.08280254777071,87.8787878787879,93.8650306748466,81.96721311475409,88.02395209580841,68.7150837988827,88.4393063583815,66.0714285714286,85.61151079136691,72.4137931034483,67.8832116788321,92.7272727272727,86.07594936708858,95.40229885057471,BP
744,JiK,10,APR,Y4,B,M,70.33,62.8,Y12,Y14,W,F,79.69,Y20,24.528301886792498,56.687898089172,55.151515151515206,60.736196319018404,21.311475409836103,55.68862275449099,40.7821229050279,56.0693641618497,60.71428571428571,74.10071942446041,64.13793103448279,82.4817518248175,60.0,79.746835443038,36.7816091954023,BP
883,AaK,12,JUN,Y7,B,I,79.0,71.75,Y14,Y16,X,J,81.0,Y20,52.8301886792453,71.9745222929936,67.2727272727273,69.3251533742331,54.09836065573771,73.65269461077841,48.603351955307296,75.7225433526012,62.5,84.1726618705036,79.3103448275862,63.503649635036496,69.0909090909091,64.5569620253165,68.9655172413793,BP
74,LaK,12,JUN,Y8,B,A,84.18,95.41,Y14,Y16,X,B,86.65,Y20,33.9622641509434,59.235668789808905,61.212121212121204,58.2822085889571,39.344262295082004,54.491017964071894,51.9553072625698,68.7861271676301,35.7142857142857,52.5179856115108,57.241379310344804,69.3430656934307,49.0909090909091,83.5443037974683,35.632183908045995,BP
1335,CtA,12,JUL,Y7,A,E,86.4,78.33,Y14,Y16,X,L,71.67,Y20,20.5660377358491,60.5095541401274,45.454545454545496,59.509202453987704,29.5081967213115,55.68862275449099,47.4860335195531,69.9421965317919,44.6428571428571,66.9064748201439,65.51724137931039,53.2846715328467,40.0,65.8227848101266,35.632183908045995,MP
966,MtR,13,OCT,Y8,B,S,78.5,74.4,Y14,Y16,X,B,76.27,Y20,45.2830188679245,82.16560509554141,60.0,66.8711656441718,47.5409836065574,71.25748502994009,51.9553072625698,53.757225433526,35.7142857142857,64.0287769784173,37.931034482758605,78.1021897810219,63.636363636363605,83.5443037974683,51.7241379310345,BP
208,NaD,12,SEP,Y7,B,E,91.2,84.33,Y14,Y16,X,B,61.96,Y20,49.0566037735849,71.9745222929936,56.363636363636395,74.2331288343558,31.1475409836066,53.29341317365271,63.1284916201117,50.2890173410405,26.785714285714302,48.2014388489209,42.068965517241395,72.26277372262771,76.3636363636364,73.4177215189874,79.3103448275862,LP
717,NlN,13,AUG,Y6,A,L,86.0,65.25,Y13,Y15,X,G,70.88,Y20,58.490566037735796,75.79617834394901,80.6060606060606,69.3251533742331,55.7377049180328,60.47904191616771,74.30167597765359,80.34682080924858,58.928571428571395,69.7841726618705,75.1724137931035,69.3430656934307,69.0909090909091,59.493670886076,75.86206896551721,BP
1001,DiG,13,OCT,Y7,B,J,88.9,82.4,Y14,Y16,X,J,78.7,Y20,64.1509433962264,60.5095541401274,67.2727272727273,82.82208588957059,36.065573770491795,50.8982035928144,55.3072625698324,54.913294797687904,30.357142857142897,53.9568345323741,47.5862068965517,56.2043795620438,67.2727272727273,73.4177215189874,65.51724137931039,BP
20,RiS,12,NOV,Y7,B,A,89.09,93.75,Y14,Y16,X,B,84.43,Y20,32.0754716981132,55.4140127388535,52.7272727272727,77.9141104294479,21.311475409836103,49.7005988023952,45.251396648044704,52.6011560693642,46.428571428571395,69.7841726618705,60.0,62.043795620438004,50.9090909090909,68.3544303797468,42.5287356321839,BP
1351,AnV,14,AUG,Y7,A,N,81.73,80.5,Y14,Y16,X,B,65.24,Y20,52.8301886792453,64.33121019108279,66.0606060606061,69.3251533742331,55.7377049180328,73.65269461077841,63.1284916201117,54.913294797687904,50.0,72.6618705035971,71.0344827586207,51.8248175182482,87.2727272727273,91.1392405063291,81.60919540229891,BP
62,JaD,9,AUG,Y7,A,A,85.0,90.0,Y14,Y16,X,B,74.01,Y20,39.622641509434,61.7834394904459,63.636363636363605,59.509202453987704,37.7049180327869,58.08383233532929,59.77653631284921,57.2254335260116,8.928571428571429,53.9568345323741,42.068965517241395,37.95620437956215,32.7272727272727,63.2911392405063,19.5402298850575,BP
654,SsR,11,JAN,Y6,A,E,93.92,81.0,Y13,Y15,X,J,65.06,Y20,60.377358490565996,78.343949044586,73.3333333333333,66.8711656441718,39.344262295082004,61.6766467065868,53.072625698324,60.693641618497104,60.71428571428571,74.10071942446041,83.448275862069,63.503649635036496,87.2727272727273,72.1518987341772,73.5632183908046,MP
105,DiK,11,JUL,Y6,B,A,86.0,85.0,Y13,Y16,X,K,77.0,Y20,100.0,91.08280254777071,95.15151515151506,74.2331288343558,34.4262295081967,58.08383233532929,49.720670391061496,65.3179190751445,50.0,68.3453237410072,66.8965517241379,64.963503649635,89.0909090909091,83.5443037974683,90.8045977011494,BP
551,BmR,16,SEP,Y6,A,F,89.0,67.0,Y12,Y14,X,G,72.0,Y19,28.3018867924528,69.4267515923567,66.0606060606061,48.4662576687117,31.1475409836066,53.29341317365271,57.541899441340796,60.693641618497104,51.78571428571429,69.7841726618705,58.6206896551724,78.1021897810219,67.0909090909091,77.2151898734177,75.86206896551721,BP
27,SiH,15,DEC,Y7,B,A,85.2,96.66,Y14,Y16,X,C,86.56,Y20,32.0754716981132,56.687898089172,53.9393939393939,63.1901840490798,22.9508196721311,47.3053892215569,49.720670391061496,53.757225433526,51.78571428571429,66.9064748201439,68.2758620689655,66.42335766423359,78.1818181818182,60.759493670886094,86.20689655172409,BP
806,StS,10,APR,Y7,A,M,82.6,75.2,Y13,Y15,X,G,78.16,Y20,33.9622641509434,59.235668789808905,57.5757575757576,60.736196319018404,52.4590163934426,72.45508982035929,72.0670391061452,75.7225433526012,80.3571428571429,82.7338129496403,87.5862068965517,76.6423357664234,72.7272727272727,74.6835443037975,68.9655172413793,BP
979,AaP,12,NOV,Y7,B,I,81.33,66.17,Y14,Y16,X,G,82.5,Y20,54.7169811320755,68.1528662420382,67.2727272727273,61.963190184049104,55.7377049180328,56.8862275449102,70.94972067039109,74.5664739884393,42.8571428571429,61.151079136690704,57.241379310344804,69.3430656934307,85.4545454545455,83.5443037974683,83.9080459770115,MP
1094,JnN,12,OCT,Y8,A,N,84.4,82.67,Y14,Y16,X,B,60.6,Y20,58.490566037735796,70.7006369426752,66.0606060606061,75.4601226993865,49.016393442623,67.66467065868261,65.3631284916201,64.16184971098271,37.5,66.9064748201439,42.068965517241395,73.72262773722629,74.5454545454546,53.1645569620253,90.8045977011494,LP
856,MrK,11,JUN,Y7,A,N,88.26,84.0,Y14,Y16,X,G,63.9,Y20,71.69811320754721,78.343949044586,81.8181818181818,82.82208588957059,59.016393442623,83.2335329341317,73.1843575418994,58.381502890173394,87.5,92.8057553956835,80.6896551724138,85.4014598540146,74.5454545454546,74.6835443037975,71.26436781609199,BP
1237,JaS,15,JAN,Y8,B,A,85.0,93.91,Y14,Y16,X,G,80.34,Y20,50.9433962264151,92.3566878980892,60.0,64.4171779141104,39.344262295082004,53.29341317365271,63.1284916201117,57.2254335260116,57.1428571428571,65.4676258992806,84.8275862068966,69.3430656934307,69.0909090909091,65.8227848101266,72.4137931034483,BP
784,StM,11,SEP,Y6,A,N,78.4,80.83,Y14,Y16,X,G,62.8,Y20,49.0566037735849,56.687898089172,74.5454545454546,69.3251533742331,65.57377049180329,80.8383233532934,57.541899441340796,67.6300578034682,64.28571428571429,75.5395683453237,68.2758620689655,82.4817518248175,87.2727272727273,67.0886075949367,73.5632183908046,BP
733,SaM,13,DEC,Y7,B,E,92.0,82.33,Y14,Y16,X,J,70.3,Y20,39.622641509434,74.52229299363059,67.2727272727273,53.3742331288344,19.672131147541002,49.7005988023952,47.4860335195531,54.913294797687904,69.64285714285711,81.294964028777,76.55172413793109,79.5620437956204,54.5454545454546,74.6835443037975,27.5862068965517,MP
801,HdT,13,MAY,Y5,A,M,82.3,80.2,Y12,Y14,X,J,74.96,Y20,81.13207547169809,91.08280254777071,60.0,91.4110429447853,62.29508196721311,77.2455089820359,83.2402234636871,81.5028901734104,66.0714285714286,65.4676258992806,71.0344827586207,89.7810218978102,92.7272727272727,89.87341772151899,80.4597701149425,MP
106,SaR,13,MAY,Y8,A,A,93.2,90.83,Y14,Y16,X,B,73.67,Y20,32.0754716981132,66.8789808917198,53.9393939393939,59.509202453987704,16.3934426229508,53.29341317365271,39.664804469273705,61.849710982659,16.071428571428598,61.151079136690704,33.7931034482759,54.7445255474453,43.636363636363605,48.1012658227848,44.8275862068966,MP
435,PnM,16,MAY,Y8,B,N,67.2,91.25,Y14,Y16,X,C,80.4,Y20,52.8301886792453,69.4267515923567,67.2727272727273,69.3251533742331,18.032786885245898,46.1077844311377,41.899441340782104,53.757225433526,37.5,59.71223021582729,47.5862068965517,62.043795620438004,56.363636363636395,40.5063291139241,63.2183908045977,BP
94,AmM,21,JUN,Y8,A,A,89.09,94.33,Y14,Y16,X,C,83.05,Y20,47.1698113207547,65.6050955414013,72.1212121212121,60.736196319018404,49.1803278688525,67.66467065868261,57.541899441340796,61.849710982659,53.571428571428605,76.9784172661871,60.0,66.42335766423359,70.9090909090909,75.9493670886076,72.4137931034483,BP
689,SiP,12,OCT,Y7,B,E,88.0,90.0,Y14,Y16,X,G,81.84,Y20,47.1698113207547,61.7834394904459,61.212121212121204,73.0061349693252,52.4590163934426,67.66467065868261,60.8938547486034,75.7225433526012,76.78571428571429,84.1726618705036,79.3103448275862,83.941605839416,70.9090909090909,84.8101265822785,71.26436781609199,BP
1029,MaT,13,APR,Y8,B,Q,82.9,62.8,Y14,Y16,X,B,72.16,Y20,43.2075471698113,61.7834394904459,83.030303030303,63.1901840490798,40.9836065573771,49.7005988023952,72.0670391061452,52.6011560693642,32.1428571428571,51.079136690647495,51.7241379310345,67.8832116788321,69.0909090909091,78.48101265822791,65.51724137931039,BP
